DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	ProductionType	ActualGenerationOutput	ActualConsumption	UpdateTime
2022-01-01 04:30:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Hydro Run-of-river and poundage	1322.0		2022-01-01 06:12:45
2022-01-01 04:45:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Hydro Run-of-river and poundage	1375.0		2022-01-01 06:12:45
2022-01-01 04:30:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Hydro Run-of-river and poundage	1322.0		2022-01-01 06:12:46
2022-01-01 04:45:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Hydro Run-of-river and poundage	1375.0		2022-01-01 06:12:46
2022-01-01 04:30:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Brown coal/Lignite	889.0		2022-01-01 06:12:47
2022-01-01 04:45:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Brown coal/Lignite	871.0		2022-01-01 06:12:47
2022-01-01 04:30:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Nuclear	1422.0		2022-01-01 06:12:47
2022-01-01 04:45:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Nuclear	1422.0		2022-01-01 06:12:47
2022-01-01 04:30:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Wind Onshore	858.0		2022-01-01 06:12:48
2022-01-01 04:45:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Wind Onshore	792.0		2022-01-01 06:12:48
2022-01-01 04:30:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Nuclear	1422.0		2022-01-01 06:12:49
2022-01-01 04:45:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Nuclear	1422.0		2022-01-01 06:12:49
2022-01-01 04:30:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Hydro Water Reservoir	184.0		2022-01-01 06:12:50
2022-01-01 04:45:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Hydro Water Reservoir	184.0		2022-01-01 06:12:50
2022-01-01 04:30:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Hard coal	46.0		2022-01-01 06:12:50
2022-01-01 04:45:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Hard coal	46.0		2022-01-01 06:12:50
2022-01-01 04:30:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Fossil Brown coal/Lignite	889.0		2022-01-01 06:12:51
2022-01-01 04:45:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Fossil Brown coal/Lignite	871.0		2022-01-01 06:12:51
2022-01-01 03:00:00.000	PT60M	10YCS-SERBIATSOV	CTA	RS CTA	RS	Fossil Gas	101.0		2022-01-01 06:12:55
2022-01-01 03:00:00.000	PT60M	10YCS-SERBIATSOV	CTA	RS CTA	RS	Other	30.0		2022-01-01 06:12:56
2022-01-01 03:00:00.000	PT60M	10YCS-SERBIATSOV	CTA	RS CTA	RS	Hydro Water Reservoir	0.0		2022-01-01 06:12:56
2022-01-01 03:00:00.000	PT60M	10YCS-SERBIATSOV	CTA	RS CTA	RS	Hydro Pumped Storage	0.0		2022-01-01 06:12:56
2022-01-01 04:00:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	Solar	0.0	0.0	2022-01-01 06:12:58
2022-01-01 03:00:00.000	PT60M	10YCS-SERBIATSOV	CTA	RS CTA	RS	Hydro Run-of-river and poundage	835.0		2022-01-01 09:03:05
2022-01-01 03:00:00.000	PT60M	10YCS-SERBIATSOV	CTA	RS CTA	RS	Biomass	27.0		2022-01-01 06:12:59
2022-01-01 04:00:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	Wind Onshore	2748.0	0.0	2022-01-01 06:13:01
2022-01-01 03:00:00.000	PT60M	10YCS-SERBIATSOV	CTA	RS CTA	RS	Fossil Brown coal/Lignite	2104.0		2022-01-01 07:03:10
2022-01-01 03:00:00.000	PT60M	10YCS-SERBIATSOV	CTY	RS CTY	RS	Biomass	27.0		2022-01-01 06:13:02
2022-01-01 03:00:00.000	PT60M	10YCS-SERBIATSOV	CTY	RS CTY	RS	Hydro Pumped Storage	0.0		2022-01-01 06:13:02
2022-01-01 03:00:00.000	PT60M	10YCS-SERBIATSOV	CTY	RS CTY	RS	Hydro Water Reservoir	0.0		2022-01-01 06:13:03
2022-01-01 03:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	Hydro Run-of-river and poundage	835.0		2022-01-01 09:03:06
2022-01-01 03:00:00.000	PT60M	10YCS-SERBIATSOV	CTY	RS CTY	RS	Fossil Brown coal/Lignite	2104.0		2022-01-01 07:03:19
2022-01-01 03:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	Hydro Water Reservoir	0.0		2022-01-01 06:13:04
2022-01-01 03:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	Biomass	27.0		2022-01-01 06:13:04
2022-01-01 03:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	Other	30.0		2022-01-01 06:13:05
2022-01-01 03:00:00.000	PT60M	10YCS-SERBIATSOV	CTY	RS CTY	RS	Other	30.0		2022-01-01 06:13:05
2022-01-01 03:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	Hydro Pumped Storage	0.0		2022-01-01 06:13:05
2022-01-01 03:00:00.000	PT60M	10YCS-SERBIATSOV	CTY	RS CTY	RS	Fossil Gas	101.0		2022-01-01 06:13:05
2022-01-01 03:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	Fossil Brown coal/Lignite	2104.0		2022-01-01 07:03:19
2022-01-01 03:00:00.000	PT60M	10YCS-SERBIATSOV	CTY	RS CTY	RS	Hydro Run-of-river and poundage	835.0		2022-01-01 09:03:06
2022-01-01 03:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	Fossil Gas	101.0		2022-01-01 06:13:07
2022-01-01 04:00:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	Geothermal	0.07	0.0	2022-01-01 06:13:08
2022-01-01 04:00:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	Hydro Water Reservoir	223.6	0.0	2022-01-04 11:07:45
2022-01-01 04:00:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	Hydro Run-of-river and poundage	3833.6	0.0	2022-02-21 14:36:41
2022-01-01 04:00:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	Fossil Oil	0.0	0.0	2022-01-01 06:13:16
2022-01-01 04:00:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	Fossil Hard coal	0.0	0.0	2022-01-01 06:13:18
2022-01-01 04:00:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	Other	22.0	0.0	2022-01-01 06:13:22
2022-01-01 04:00:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	Hydro Pumped Storage	0.0	1424.0	2022-01-02 14:12:39
2022-01-01 04:00:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	Biomass	136.0	0.0	2022-01-01 06:13:29
2022-01-01 04:00:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	Fossil Gas	92.0	0.0	2022-02-21 14:36:39
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Fossil Hard coal	0.0		2022-01-01 06:16:00
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Fossil Hard coal	0.0		2022-01-01 06:16:00
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Other	67.96		2022-01-01 06:16:02
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Other	67.96		2022-01-01 06:16:02
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Fossil Oil	0.0		2022-01-01 06:16:03
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Fossil Oil	0.0		2022-01-01 06:16:03
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Waste	12.03		2022-01-01 06:16:08
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Waste	12.57		2022-01-01 06:16:08
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Nuclear	1948.59		2022-01-01 06:16:09
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Nuclear	1948.06		2022-01-01 06:16:09
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Fossil Gas	551.26		2022-01-01 06:16:10
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Fossil Gas	550.67		2022-01-01 06:16:10
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Hydro Run-of-river and poundage	10.81		2022-01-01 06:16:11
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Hydro Run-of-river and poundage	10.82		2022-01-01 06:16:11
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Fossil Brown coal/Lignite	310.05		2022-01-01 06:16:14
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Fossil Brown coal/Lignite	315.42		2022-01-01 06:16:14
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Other renewable	6.77		2022-01-01 06:16:15
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Other renewable	6.81		2022-01-01 06:16:15
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Geothermal	0.36		2022-01-01 06:16:20
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Geothermal	0.36		2022-01-01 06:16:20
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Hydro Water Reservoir	8.68		2022-01-01 06:16:22
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Hydro Water Reservoir	8.68		2022-01-01 06:16:22
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Biomass	125.81		2022-01-01 06:16:28
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Biomass	125.06		2022-01-01 06:16:28
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Other	67.96		2022-01-01 06:16:34
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Other	67.96		2022-01-01 06:16:34
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Hydro Run-of-river and poundage	10.81		2022-01-01 06:16:35
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Hydro Run-of-river and poundage	10.82		2022-01-01 06:16:35
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Biomass	125.81		2022-01-01 06:16:41
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Biomass	125.06		2022-01-01 06:16:41
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Other	67.96		2022-01-01 06:16:43
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Other	67.96		2022-01-01 06:16:43
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Biomass	125.81		2022-01-01 06:16:45
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Biomass	125.06		2022-01-01 06:16:45
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Hard coal	0.0		2022-01-01 06:16:47
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Hard coal	0.0		2022-01-01 06:16:47
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Fossil Hard coal	0.0		2022-01-01 06:16:57
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Fossil Hard coal	0.0		2022-01-01 06:16:57
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Geothermal	0.36		2022-01-01 06:16:59
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Geothermal	0.36		2022-01-01 06:16:59
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Geothermal	0.36		2022-01-01 06:17:01
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Geothermal	0.36		2022-01-01 06:17:01
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Hydro Run-of-river and poundage	10.81		2022-01-01 06:17:07
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Hydro Run-of-river and poundage	10.82		2022-01-01 06:17:07
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Brown coal/Lignite	310.05		2022-01-01 06:17:15
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Brown coal/Lignite	315.42		2022-01-01 06:17:15
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Nuclear	1948.59		2022-01-01 06:17:18
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Nuclear	1948.06		2022-01-01 06:17:18
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Other renewable	6.77		2022-01-01 06:17:23
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Other renewable	6.81		2022-01-01 06:17:23
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Hydro Water Reservoir	8.68		2022-01-01 06:17:24
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Hydro Water Reservoir	8.68		2022-01-01 06:17:24
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Hydro Water Reservoir	8.68		2022-01-01 06:17:25
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Hydro Water Reservoir	8.68		2022-01-01 06:17:25
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Waste	12.03		2022-01-01 06:17:27
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Waste	12.57		2022-01-01 06:17:27
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Fossil Gas	551.26		2022-01-01 06:17:28
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Fossil Gas	550.67		2022-01-01 06:17:28
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Other renewable	6.77		2022-01-01 06:17:29
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Other renewable	6.81		2022-01-01 06:17:29
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Waste	12.03		2022-01-01 06:17:31
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Waste	12.57		2022-01-01 06:17:31
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Gas	551.26		2022-01-01 06:17:32
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Gas	550.67		2022-01-01 06:17:32
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Nuclear	1948.59		2022-01-01 06:17:35
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Nuclear	1948.06		2022-01-01 06:17:35
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Fossil Brown coal/Lignite	310.05		2022-01-01 06:17:36
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Fossil Brown coal/Lignite	315.42		2022-01-01 06:17:36
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Fossil Oil	0.0		2022-01-01 06:17:37
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Fossil Oil	0.0		2022-01-01 06:17:37
2022-01-01 04:30:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Oil	0.0		2022-01-01 06:17:38
2022-01-01 04:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Oil	0.0		2022-01-01 06:17:38
2022-01-01 03:00:00.000	PT60M	10YBE----------2	CTA	BE CTA	BE	Solar	0.0		2022-01-01 06:17:38
2022-01-01 03:00:00.000	PT60M	10YBE----------2	BZN	BE BZN	BE	Solar	0.0		2022-01-01 06:17:39
2022-01-01 03:00:00.000	PT60M	10YBE----------2	CTY	BE CTY	BE	Solar	0.0		2022-01-01 06:17:39
2022-01-01 04:00:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	Fossil Hard coal	905.42		2022-01-01 06:17:42
2022-01-01 04:15:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	Fossil Hard coal	903.97		2022-01-01 06:17:42
2022-01-01 04:00:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	Nuclear	640.02		2022-01-01 06:17:43
2022-01-01 04:15:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	Nuclear	639.99		2022-01-01 06:17:43
2022-01-01 04:00:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	Solar	0.0		2022-01-01 06:17:45
2022-01-01 04:15:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	Solar	0.0		2022-01-01 06:17:45
2022-01-01 04:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Fossil Brown coal/Lignite	2722.0		2022-01-01 06:17:48
2022-01-01 04:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Fossil Brown coal/Lignite	2718.39		2022-01-01 06:17:48
2022-01-01 04:00:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	Wind Onshore	2223.0		2022-01-01 06:17:50
2022-01-01 04:15:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	Wind Onshore	2148.0		2022-01-01 06:17:50
2022-01-01 04:00:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	Hydro Pumped Storage	0.0	78.0	2022-01-01 06:17:52
2022-01-01 04:15:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	Hydro Pumped Storage	0.0	70.18	2022-01-01 06:17:52
2022-01-01 04:00:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	Fossil Gas	1588.16		2022-01-01 06:17:54
2022-01-01 04:15:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	Fossil Gas	1597.73		2022-01-01 06:17:54
2022-01-01 04:00:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	Fossil Brown coal/Lignite	1119.44		2022-01-01 06:17:55
2022-01-01 04:15:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	Fossil Brown coal/Lignite	1123.82		2022-01-01 06:17:55
2022-01-01 04:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Biomass	330.28		2022-01-01 06:17:56
2022-01-01 04:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Biomass	337.29		2022-01-01 06:17:56
2022-01-01 03:00:00.000	PT60M	10YBE----------2	CTA	BE CTA	BE	Fossil Oil	0.0		2022-02-04 08:48:54
2022-01-01 04:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Fossil Hard coal	541.67		2022-01-01 06:18:00
2022-01-01 04:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Fossil Hard coal	541.67		2022-01-01 06:18:00
2022-01-01 03:00:00.000	PT60M	10YBE----------2	CTA	BE CTA	BE	Hydro Pumped Storage		935.22	2022-01-04 16:19:54
2022-01-01 03:00:00.000	PT60M	10YBE----------2	CTA	BE CTA	BE	Fossil Gas	1080.29		2022-02-22 09:35:15
2022-01-01 03:00:00.000	PT60M	10YBE----------2	CTA	BE CTA	BE	Nuclear	5967.24		2022-01-04 16:19:56
2022-01-01 04:00:00.000	PT30M	10Y1001A1001A016	CTA	NIE CTA	NIE	Wind Onshore	520.22	520.35	2022-01-01 06:18:05
2022-01-01 04:30:00.000	PT30M	10Y1001A1001A016	CTA	NIE CTA	NIE	Wind Onshore	440.27	439.4	2022-01-01 06:18:05
2022-01-01 03:00:00.000	PT60M	10YBE----------2	CTA	BE CTA	BE	Hydro Run-of-river and poundage	6.37		2022-02-03 16:27:59
2022-01-01 03:00:00.000	PT60M	10YBE----------2	CTA	BE CTA	BE	Waste	257.1		2022-02-22 09:35:01
2022-01-01 03:00:00.000	PT60M	10YBE----------2	CTA	BE CTA	BE	Biomass	284.45		2022-02-22 09:35:23
2022-01-01 04:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Fossil Oil	279.01		2022-01-01 06:18:18
2022-01-01 04:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Fossil Oil	279.01		2022-01-01 06:18:18
2022-01-01 04:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Hydro Pumped Storage	0.0	1321.2	2022-01-01 06:18:19
2022-01-01 04:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Hydro Pumped Storage	0.0	1320.47	2022-01-01 06:18:19
2022-01-01 04:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Geothermal	0.0		2022-01-01 06:18:20
2022-01-01 04:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Geothermal	0.0		2022-01-01 06:18:20
2022-01-01 04:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Fossil Gas	214.05		2022-01-01 06:18:21
2022-01-01 04:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Fossil Gas	213.9		2022-01-01 06:18:21
2022-01-01 04:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Hydro Run-of-river and poundage	38.67		2022-01-01 06:18:23
2022-01-01 04:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Hydro Run-of-river and poundage	39.49		2022-01-01 06:18:23
2022-01-01 04:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Other	50.1		2022-01-01 06:18:24
2022-01-01 04:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Other	50.05		2022-01-01 06:18:24
2022-01-01 04:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Waste	415.92		2022-01-01 06:18:25
2022-01-01 04:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Waste	418.76		2022-01-01 06:18:25
2022-01-01 04:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Other renewable	23.1		2022-01-01 06:18:30
2022-01-01 04:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Other renewable	23.08		2022-01-01 06:18:30
2022-01-01 03:00:00.000	PT60M	10YBE----------2	CTY	BE CTY	BE	Waste	257.1		2022-01-04 16:22:15
2022-01-01 04:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Fossil Brown coal/Lignite	3710.9		2022-01-01 06:18:38
2022-01-01 03:00:00.000	PT60M	10YBE----------2	BZN	BE BZN	BE	Fossil Oil	0.0		2022-02-04 08:49:02
2022-01-01 03:00:00.000	PT60M	10YBE----------2	BZN	BE BZN	BE	Hydro Run-of-river and poundage	6.37		2022-02-03 16:28:17
2022-01-01 03:00:00.000	PT60M	10YBE----------2	CTY	BE CTY	BE	Fossil Oil	0.0		2022-02-04 08:49:02
2022-01-01 03:00:00.000	PT60M	10YBE----------2	CTY	BE CTY	BE	Hydro Run-of-river and poundage	6.37		2022-02-03 16:28:18
2022-01-01 03:00:00.000	PT60M	10YBE----------2	BZN	BE BZN	BE	Waste	257.1		2022-01-04 16:22:15
2022-01-01 04:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Nuclear	3345.31		2022-01-01 06:18:50
2022-01-01 04:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Solar	0.0	0.0	2022-01-01 06:18:51
2022-01-01 04:00:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Biomass	4260.43		2022-01-01 06:18:53
2022-01-01 04:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Biomass	4263.44		2022-01-01 06:18:53
2022-01-01 04:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Wind Onshore	19648.23	0.0	2022-01-02 00:03:46
2022-01-01 04:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Fossil Gas	2638.92		2022-01-01 06:18:57
2022-01-01 04:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Fossil Hard coal	2010.7		2022-01-01 06:19:00
2022-01-01 03:00:00.000	PT60M	10YBE----------2	BZN	BE BZN	BE	Biomass	284.45		2022-01-04 16:22:16
2022-01-01 03:00:00.000	PT60M	10YBE----------2	BZN	BE BZN	BE	Hydro Pumped Storage		935.22	2022-01-04 16:22:17
2022-01-01 03:00:00.000	PT60M	10YBE----------2	CTY	BE CTY	BE	Hydro Pumped Storage		935.22	2022-01-04 16:22:16
2022-01-01 04:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Hydro Pumped Storage	87.3	2686.61	2022-01-01 06:19:07
2022-01-01 03:00:00.000	PT60M	10YBE----------2	CTY	BE CTY	BE	Biomass	284.45		2022-01-04 16:22:16
