DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalLoadValue	UpdateTime
2022-03-01 02:00:00.000	PT60M	10Y1001A1001B012	BZN	GE BZN	GE	1507.46	2022-03-01 05:16:16
2022-03-01 01:00:00.000	PT60M	10Y1001A1001B012	BZN	GE BZN	GE	1460.56	2022-03-01 04:16:49
2022-03-01 00:00:00.000	PT60M	10Y1001A1001B012	BZN	GE BZN	GE	1402.66	2022-03-01 03:16:20
2022-03-01 02:00:00.000	PT60M	10YAT-APG------L	BZN	AT BZN	AT	6260.8	2022-03-03 10:16:05
2022-03-01 01:00:00.000	PT60M	10YAT-APG------L	BZN	AT BZN	AT	6308.5	2022-03-03 10:16:05
2022-03-01 00:00:00.000	PT60M	10YAT-APG------L	BZN	AT BZN	AT	6400.9	2022-03-03 10:16:05
2022-03-01 02:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	3876.0	2022-03-02 08:01:24
2022-03-01 01:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	4047.0	2022-03-02 08:01:24
2022-03-01 00:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	4311.0	2022-03-02 08:01:24
2022-03-01 02:00:00.000	PT60M	10YDK-1--------W	BZN	DK1 BZN	DK1	2243.94	2022-03-01 04:46:09
2022-03-01 01:00:00.000	PT60M	10YDK-1--------W	BZN	DK1 BZN	DK1	2267.84	2022-03-01 03:46:09
2022-03-01 00:00:00.000	PT60M	10YDK-1--------W	BZN	DK1 BZN	DK1	2241.84	2022-03-01 02:46:08
2022-03-01 02:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	3297.15	2022-03-01 05:01:12
2022-03-01 01:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	3310.99	2022-03-01 04:01:08
2022-03-01 00:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	3370.12	2022-03-01 03:01:12
2022-03-01 01:00:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	6123.0	2022-03-01 02:31:04
2022-03-01 00:45:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	6166.0	2022-03-01 02:16:18
2022-03-01 00:30:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	6180.0	2022-03-01 02:01:20
2022-03-01 00:15:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	6165.0	2022-03-01 01:46:05
2022-03-01 00:00:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	6141.0	2022-03-01 01:30:58
2022-03-01 02:45:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	6284.0	2022-03-01 04:16:56
2022-03-01 02:30:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	6220.0	2022-03-01 04:01:14
2022-03-01 02:15:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	6140.0	2022-03-01 03:46:07
2022-03-01 02:00:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	6079.0	2022-03-01 03:31:04
2022-03-01 01:45:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	6102.0	2022-03-01 03:16:30
2022-03-01 01:30:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	6159.0	2022-03-01 03:01:15
2022-03-01 01:15:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	6131.0	2022-03-01 02:46:06
2022-03-01 02:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	3133.0	2022-03-01 04:16:52
2022-03-01 01:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	3139.0	2022-03-01 03:16:23
2022-03-01 00:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	3107.0	2022-03-01 02:16:15
2022-03-01 02:00:00.000	PT60M	10YSE-1--------K	CTA	SE CTA	SE	16666.0	2022-03-01 05:01:09
2022-03-01 01:00:00.000	PT60M	10YSE-1--------K	CTA	SE CTA	SE	16582.0	2022-03-01 04:01:07
2022-03-01 00:00:00.000	PT60M	10YSE-1--------K	CTA	SE CTA	SE	16735.0	2022-03-01 03:01:06
2022-03-01 01:00:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	50231.32	2022-03-01 17:16:07
2022-03-01 00:45:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	50274.77	2022-03-01 17:16:07
2022-03-01 00:30:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	49968.55	2022-03-01 17:16:07
2022-03-01 00:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	50327.23	2022-03-01 17:16:07
2022-03-01 00:00:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	50962.16	2022-03-01 17:16:07
2022-03-01 02:45:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	50777.3	2022-03-01 17:16:07
2022-03-01 02:30:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	50315.93	2022-03-01 17:16:07
2022-03-01 02:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	50060.56	2022-03-01 17:16:07
2022-03-01 02:00:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	50317.24	2022-03-01 17:16:07
2022-03-01 01:45:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	50291.69	2022-03-01 17:16:07
2022-03-01 01:30:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	49908.21	2022-03-01 17:16:07
2022-03-01 01:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	49994.64	2022-03-01 17:16:07
2022-03-01 02:00:00.000	PT60M	10Y1001C--00100H	CTY	XK CTY	XK	742.88	2022-03-01 10:31:14
2022-03-01 01:00:00.000	PT60M	10Y1001C--00100H	CTY	XK CTY	XK	788.96	2022-03-01 10:31:14
2022-03-01 00:00:00.000	PT60M	10Y1001C--00100H	CTY	XK CTY	XK	874.53	2022-03-01 10:31:14
2022-03-01 01:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6363.6	2022-03-03 10:16:05
2022-03-01 00:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6309.2	2022-03-03 10:16:05
2022-03-01 00:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6367.2	2022-03-03 10:16:05
2022-03-01 00:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6433.2	2022-03-03 10:16:05
2022-03-01 00:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6494.0	2022-03-03 10:16:05
2022-03-01 02:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6276.0	2022-03-03 10:16:05
2022-03-01 02:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6259.6	2022-03-03 10:16:05
2022-03-01 02:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6248.8	2022-03-03 10:16:05
2022-03-01 02:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6258.8	2022-03-03 10:16:05
2022-03-01 01:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6255.2	2022-03-03 10:16:05
2022-03-01 01:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6291.2	2022-03-03 10:16:05
2022-03-01 01:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	6324.0	2022-03-03 10:16:05
2022-03-01 02:00:00.000	PT60M	10YCH-SWISSGRIDZ	CTY	CH CTY	CH	8182.98	2022-03-01 04:16:22
2022-03-01 01:00:00.000	PT60M	10YCH-SWISSGRIDZ	CTY	CH CTY	CH	8247.23	2022-03-01 03:16:08
2022-03-01 00:00:00.000	PT60M	10YCH-SWISSGRIDZ	CTY	CH CTY	CH	8078.92	2022-03-01 02:01:24
2022-03-01 02:00:00.000	PT60M	10YCS-CG-TSO---S	CTY	ME CTY	ME	257.05	2022-03-01 04:31:06
2022-03-01 01:00:00.000	PT60M	10YCS-CG-TSO---S	CTY	ME CTY	ME	265.19	2022-03-01 04:31:06
2022-03-01 00:00:00.000	PT60M	10YCS-CG-TSO---S	CTY	ME CTY	ME	292.33	2022-03-01 04:31:06
2022-03-01 02:00:00.000	PT60M	10YCS-SERBIATSOV	CTY	RS CTY	RS	3876.0	2022-03-02 08:01:24
2022-03-01 01:00:00.000	PT60M	10YCS-SERBIATSOV	CTY	RS CTY	RS	4047.0	2022-03-02 08:01:24
2022-03-01 00:00:00.000	PT60M	10YCS-SERBIATSOV	CTY	RS CTY	RS	4311.0	2022-03-02 08:01:24
2022-03-01 02:00:00.000	PT60M	10YLV-1001A00074	CTA	LV CTA	LV	687.0	2022-03-01 04:01:19
2022-03-01 01:00:00.000	PT60M	10YLV-1001A00074	CTA	LV CTA	LV	673.0	2022-03-01 03:01:19
2022-03-01 00:00:00.000	PT60M	10YLV-1001A00074	CTA	LV CTA	LV	676.0	2022-03-01 02:01:24
2022-03-01 02:00:00.000	PT60M	10YMK-MEPSO----8	CTA	MK CTA	MK	784.0	2022-03-02 11:16:27
2022-03-01 01:00:00.000	PT60M	10YMK-MEPSO----8	CTA	MK CTA	MK	814.0	2022-03-02 11:16:27
2022-03-01 00:00:00.000	PT60M	10YMK-MEPSO----8	CTA	MK CTA	MK	887.0	2022-03-02 11:16:27
2022-03-01 02:00:00.000	PT60M	10YPL-AREA-----S	CTA	PL CTA	PL	18561.8	2022-03-01 06:31:09
2022-03-01 01:00:00.000	PT60M	10YPL-AREA-----S	CTA	PL CTA	PL	18468.04	2022-03-01 06:31:09
2022-03-01 00:00:00.000	PT60M	10YPL-AREA-----S	CTA	PL CTA	PL	18699.81	2022-03-01 06:31:09
2022-03-01 02:00:00.000	PT60M	10YSI-ELES-----O	CTY	SI CTY	SI	1499.98	2022-03-01 05:01:10
2022-03-01 01:00:00.000	PT60M	10YSI-ELES-----O	CTY	SI CTY	SI	1469.12	2022-03-01 04:01:05
2022-03-01 00:00:00.000	PT60M	10YSI-ELES-----O	CTY	SI CTY	SI	1471.88	2022-03-01 03:01:07
2022-03-01 02:00:00.000	PT60M	10YGR-HTSO-----Y	BZN	GR BZN	GR	4753.0	2022-03-01 05:01:07
2022-03-01 01:00:00.000	PT60M	10YGR-HTSO-----Y	BZN	GR BZN	GR	4789.0	2022-03-01 04:01:04
2022-03-01 00:00:00.000	PT60M	10YGR-HTSO-----Y	BZN	GR BZN	GR	4902.0	2022-03-01 03:01:05
2022-03-01 01:00:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	10478.1	2022-03-01 02:46:08
2022-03-01 00:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	10321.78	2022-03-01 02:31:06
2022-03-01 00:30:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	10361.22	2022-03-01 02:16:04
2022-03-01 00:15:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	10647.92	2022-03-01 02:16:04
2022-03-01 00:00:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	10874.57	2022-03-01 01:46:07
2022-03-01 02:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	11017.6	2022-03-01 04:31:06
2022-03-01 02:30:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	10960.18	2022-03-01 04:16:11
2022-03-01 02:15:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	10867.35	2022-03-01 04:16:11
2022-03-01 02:00:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	10753.47	2022-03-01 03:46:09
2022-03-01 01:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	10741.29	2022-03-01 03:31:07
2022-03-01 01:30:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	10800.75	2022-03-01 03:16:04
2022-03-01 01:15:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	10695.2	2022-03-01 03:16:04
2022-03-01 02:00:00.000	PT60M	10YMK-MEPSO----8	CTY	MK CTY	MK	784.0	2022-03-02 11:16:27
2022-03-01 01:00:00.000	PT60M	10YMK-MEPSO----8	CTY	MK CTY	MK	814.0	2022-03-02 11:16:27
2022-03-01 00:00:00.000	PT60M	10YMK-MEPSO----8	CTY	MK CTY	MK	887.0	2022-03-02 11:16:27
2022-03-01 02:00:00.000	PT60M	10Y1001A1001B012	CTA	GE CTA	GE	1507.46	2022-03-01 05:16:16
2022-03-01 01:00:00.000	PT60M	10Y1001A1001B012	CTA	GE CTA	GE	1460.56	2022-03-01 04:16:44
2022-03-01 00:00:00.000	PT60M	10Y1001A1001B012	CTA	GE CTA	GE	1402.66	2022-03-01 03:16:18
2022-03-01 02:00:00.000	PT60M	10YCS-CG-TSO---S	CTA	ME CTA	ME	257.05	2022-03-01 04:31:06
2022-03-01 01:00:00.000	PT60M	10YCS-CG-TSO---S	CTA	ME CTA	ME	265.19	2022-03-01 04:31:06
2022-03-01 00:00:00.000	PT60M	10YCS-CG-TSO---S	CTA	ME CTA	ME	292.33	2022-03-01 04:31:06
2022-03-01 02:00:00.000	PT60M	10YES-REE------0	CTA	ES CTA	ES	22529.0	2022-03-01 04:31:02
2022-03-01 01:00:00.000	PT60M	10YES-REE------0	CTA	ES CTA	ES	22857.0	2022-03-01 03:31:03
2022-03-01 00:00:00.000	PT60M	10YES-REE------0	CTA	ES CTA	ES	23865.0	2022-03-01 02:31:00
2022-03-01 02:00:00.000	PT60M	10YFR-RTE------C	CTA	FR CTA	FR	55891.0	2022-03-01 05:01:17
2022-03-01 01:00:00.000	PT60M	10YFR-RTE------C	CTA	FR CTA	FR	57922.0	2022-03-01 03:46:05
2022-03-01 00:00:00.000	PT60M	10YFR-RTE------C	CTA	FR CTA	FR	58938.0	2022-03-01 02:46:04
2022-03-01 02:00:00.000	PT60M	10Y1001A1001A39I	BZN	EE BZN	EE	875.6	2022-03-01 04:16:59
2022-03-01 01:00:00.000	PT60M	10Y1001A1001A39I	BZN	EE BZN	EE	860.8	2022-03-01 03:16:36
2022-03-01 00:00:00.000	PT60M	10Y1001A1001A39I	BZN	EE BZN	EE	862.7	2022-03-01 02:16:20
2022-03-01 02:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	2757.0	2022-03-01 05:01:08
2022-03-01 01:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	2747.0	2022-03-01 04:01:06
2022-03-01 00:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	2771.0	2022-03-01 03:01:06
2022-03-01 00:00:00.000	PT60M	10YHR-HEP------M	CTA	HR CTA	HR	1752.0	2022-03-02 11:16:04
2022-03-01 01:00:00.000	PT60M	10YHR-HEP------M	CTA	HR CTA	HR	1682.0	2022-03-01 03:46:01
2022-03-01 02:00:00.000	PT60M	10YHR-HEP------M	CTA	HR CTA	HR	1669.0	2022-03-02 11:16:04
2022-03-01 00:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	486.0	2022-03-01 02:16:05
2022-03-01 01:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	488.0	2022-03-01 03:16:09
2022-03-01 02:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	490.0	2022-03-01 04:16:25
2022-03-01 01:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9111.84	2022-03-01 15:46:04
2022-03-01 01:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8996.88	2022-03-01 15:46:04
2022-03-01 01:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9030.62	2022-03-01 15:46:04
2022-03-01 02:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8971.18	2022-03-01 15:46:04
2022-03-01 02:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9088.17	2022-03-01 15:46:04
2022-03-01 02:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9040.54	2022-03-01 15:46:04
2022-03-01 02:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9128.86	2022-03-01 15:46:04
2022-03-01 00:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9592.63	2022-03-01 15:46:04
2022-03-01 00:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9509.82	2022-03-01 15:46:04
2022-03-01 00:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9431.0	2022-03-01 15:46:04
2022-03-01 00:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9206.02	2022-03-01 15:46:04
2022-03-01 01:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9047.9	2022-03-01 15:46:04
2022-03-01 00:00:00.000	PT60M	10YGR-HTSO-----Y	CTY	GR CTY	GR	4902.0	2022-03-01 03:01:04
2022-03-01 01:00:00.000	PT60M	10YGR-HTSO-----Y	CTY	GR CTY	GR	4789.0	2022-03-01 04:01:04
2022-03-01 02:00:00.000	PT60M	10YGR-HTSO-----Y	CTY	GR CTY	GR	4753.0	2022-03-01 05:01:07
2022-03-01 00:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	4520.74	2022-03-01 03:01:08
2022-03-01 01:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	4647.83	2022-03-01 04:01:08
2022-03-01 02:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	4557.92	2022-03-01 05:01:09
2022-03-01 00:00:00.000	PT60M	10YSI-ELES-----O	CTA	SI CTA	SI	1471.88	2022-03-01 03:01:06
2022-03-01 01:00:00.000	PT60M	10YSI-ELES-----O	CTA	SI CTA	SI	1469.12	2022-03-01 04:01:05
2022-03-01 02:00:00.000	PT60M	10YSI-ELES-----O	CTA	SI CTA	SI	1499.98	2022-03-01 05:01:10
2022-03-01 00:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	2230.76	2022-03-01 03:01:11
2022-03-01 01:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	2178.55	2022-03-01 04:01:08
2022-03-01 02:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	2229.56	2022-03-01 05:01:14
2022-03-01 00:00:00.000	PT60M	10Y1001A1001A73I	BZN	IT-North BZN	IT-NORTH	15605.0	2022-03-01 17:46:05
2022-03-01 01:00:00.000	PT60M	10Y1001A1001A73I	BZN	IT-North BZN	IT-NORTH	15221.0	2022-03-02 07:01:29
2022-03-01 02:00:00.000	PT60M	10Y1001A1001A73I	BZN	IT-North BZN	IT-NORTH	15183.0	2022-03-01 17:46:05
2022-03-01 00:00:00.000	PT60M	10Y1001A1001A39I	CTY	EE CTY	EE	862.7	2022-03-01 02:16:20
2022-03-01 01:00:00.000	PT60M	10Y1001A1001A39I	CTY	EE CTY	EE	860.8	2022-03-01 03:16:35
2022-03-01 02:00:00.000	PT60M	10Y1001A1001A39I	CTY	EE CTY	EE	875.6	2022-03-01 04:16:59
2022-03-01 02:30:00.000	PT30M	10YIE-1001A00010	CTY	IE CTY	IE	3163.91	2022-03-01 05:16:10
2022-03-01 00:00:00.000	PT30M	10YIE-1001A00010	CTY	IE CTY	IE	3489.92	2022-03-01 03:16:06
2022-03-01 00:30:00.000	PT30M	10YIE-1001A00010	CTY	IE CTY	IE	3404.53	2022-03-01 03:16:06
2022-03-01 01:00:00.000	PT30M	10YIE-1001A00010	CTY	IE CTY	IE	3319.02	2022-03-01 04:16:27
2022-03-01 01:30:00.000	PT30M	10YIE-1001A00010	CTY	IE CTY	IE	3244.37	2022-03-01 04:16:27
2022-03-01 02:00:00.000	PT30M	10YIE-1001A00010	CTY	IE CTY	IE	3188.79	2022-03-01 05:16:10
2022-03-01 02:30:00.000	PT30M	10YCY-1001A0003J	CTY	CY CTY	CY	342.12	2022-03-01 04:16:51
2022-03-01 00:00:00.000	PT30M	10YCY-1001A0003J	CTY	CY CTY	CY	340.39	2022-03-01 01:46:03
2022-03-01 00:30:00.000	PT30M	10YCY-1001A0003J	CTY	CY CTY	CY	333.85	2022-03-01 02:16:15
2022-03-01 01:00:00.000	PT30M	10YCY-1001A0003J	CTY	CY CTY	CY	331.83	2022-03-01 02:46:03
2022-03-01 01:30:00.000	PT30M	10YCY-1001A0003J	CTY	CY CTY	CY	330.64	2022-03-01 03:16:22
2022-03-01 02:00:00.000	PT30M	10YCY-1001A0003J	CTY	CY CTY	CY	335.55	2022-03-01 03:46:04
2022-03-01 00:00:00.000	PT60M	10Y1001C--00100H	CTA	XK CTA	XK	874.53	2022-03-01 10:31:14
2022-03-01 01:00:00.000	PT60M	10Y1001C--00100H	CTA	XK CTA	XK	788.96	2022-03-01 10:31:14
2022-03-01 02:00:00.000	PT60M	10Y1001C--00100H	CTA	XK CTA	XK	742.88	2022-03-01 10:31:14
2022-03-01 01:15:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	4891.2	2022-03-01 02:46:05
2022-03-01 01:30:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	4879.98	2022-03-01 03:01:14
2022-03-01 01:45:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	4830.51	2022-03-01 03:16:27
2022-03-01 02:00:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	4814.19	2022-03-01 03:31:05
2022-03-01 02:15:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	4784.86	2022-03-01 03:46:06
2022-03-01 02:30:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	4804.77	2022-03-01 04:01:13
2022-03-01 02:45:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	4796.09	2022-03-01 04:16:54
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	5145.01	2022-03-01 01:30:59
2022-03-01 00:15:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	5055.62	2022-03-01 01:46:05
2022-03-01 00:30:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	5054.87	2022-03-01 02:01:21
2022-03-01 00:45:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	4990.11	2022-03-01 02:16:16
2022-03-01 01:00:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	4941.22	2022-03-01 02:31:05
2022-03-01 00:00:00.000	PT60M	10YFR-RTE------C	BZN	FR BZN	FR	58938.0	2022-03-01 02:46:04
2022-03-01 01:00:00.000	PT60M	10YFR-RTE------C	BZN	FR BZN	FR	57922.0	2022-03-01 03:46:05
2022-03-01 02:00:00.000	PT60M	10YFR-RTE------C	BZN	FR BZN	FR	55891.0	2022-03-01 05:01:17
2022-03-01 00:00:00.000	PT60M	10YSK-SEPS-----K	CTA	SK CTA	SK	3107.0	2022-03-01 02:16:15
2022-03-01 01:00:00.000	PT60M	10YSK-SEPS-----K	CTA	SK CTA	SK	3139.0	2022-03-01 03:16:23
2022-03-01 02:00:00.000	PT60M	10YSK-SEPS-----K	CTA	SK CTA	SK	3133.0	2022-03-01 04:16:52
2022-03-01 01:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	50641.53	2022-03-01 17:16:07
2022-03-01 01:00:00.000	PT60M	10YCH-SWISSGRIDZ	CTA	CH CTA	CH	8247.23	2022-03-01 03:16:06
2022-03-01 01:15:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	50397.43	2022-03-01 17:16:07
2022-03-01 01:30:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	50319.17	2022-03-01 17:16:07
2022-03-01 01:45:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	50741.82	2022-03-01 17:16:07
2022-03-01 02:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	50747.4	2022-03-01 17:16:07
2022-03-01 02:00:00.000	PT60M	10YCH-SWISSGRIDZ	CTA	CH CTA	CH	8182.98	2022-03-01 04:16:21
2022-03-01 02:15:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	50491.0	2022-03-01 17:16:07
2022-03-01 02:30:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	50764.24	2022-03-01 17:16:07
2022-03-01 02:45:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	51198.09	2022-03-01 17:16:07
2022-03-01 00:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	51379.13	2022-03-01 17:16:07
2022-03-01 00:00:00.000	PT60M	10YCH-SWISSGRIDZ	CTA	CH CTA	CH	8078.92	2022-03-01 02:01:24
2022-03-01 00:15:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	50735.3	2022-03-01 17:16:07
2022-03-01 00:30:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	50403.23	2022-03-01 17:16:07
2022-03-01 00:45:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	50680.79	2022-03-01 17:16:07
2022-03-01 01:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	6123.0	2022-03-01 02:31:03
2022-03-01 01:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	6131.0	2022-03-01 02:46:06
2022-03-01 01:30:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	6159.0	2022-03-01 03:01:15
2022-03-01 01:45:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	6102.0	2022-03-01 03:16:30
2022-03-01 01:00:00.000	PT60M	10YPT-REN------W	CTA	PT CTA	PT	4803.1	2022-03-05 14:19:13
2022-03-01 02:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	6079.0	2022-03-01 03:31:04
2022-03-01 02:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	6140.0	2022-03-01 03:46:07
2022-03-01 02:30:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	6220.0	2022-03-01 04:01:14
2022-03-01 02:45:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	6284.0	2022-03-01 04:16:56
2022-03-01 02:00:00.000	PT60M	10YPT-REN------W	CTA	PT CTA	PT	4597.4	2022-03-05 14:19:13
2022-03-01 00:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	6141.0	2022-03-01 01:30:57
2022-03-01 00:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	6165.0	2022-03-01 01:46:05
2022-03-01 00:30:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	6180.0	2022-03-01 02:01:20
2022-03-01 00:45:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	6166.0	2022-03-01 02:16:17
2022-03-01 00:00:00.000	PT60M	10YPT-REN------W	CTA	PT CTA	PT	5119.9	2022-03-05 14:19:13
2022-03-01 01:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	13679.72	2022-03-01 08:02:06
2022-03-01 01:30:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	13587.81	2022-03-01 08:02:06
2022-03-01 01:45:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	13468.82	2022-03-01 08:02:06
2022-03-01 02:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	13616.43	2022-03-01 08:02:06
